,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,Category
0,0.19024094939231873,0.6418787240982056,0.2171015441417694,0.505317211151123,0.2598920464515686,0.39036083221435547,0.31384241580963135,0.3132238984107971,0.3722231686115265,0.25743043422698975,0.23943229019641876,0.29595470428466797,0.31639719009399414,0.166286438703537,0.3811432719230652,0.09336471557617188,0.43445879220962524,0.04758617281913757,0.231558158993721,0.35257411003112793,0.3342638909816742,0.21473519504070282,0.4233176112174988,0.15447475016117096,0.4914175271987915,0.13434165716171265,0.24563921988010406,0.4342648386955261,0.37603524327278137,0.3303952217102051,0.47228357195854187,0.2856598198413849,0.54167240858078,0.26265373826026917,0.272906094789505,0.5228985548019409,0.3974524140357971,0.46985939145088196,0.4769236147403717,0.44317853450775146,0.5380120277404785,0.4228898882865906,Stone
1,0.1766507625579834,0.6687682271003723,0.20019975304603577,0.5302689075469971,0.24791735410690308,0.4002283215522766,0.30625686049461365,0.3173027038574219,0.3663552701473236,0.26254910230636597,0.23168537020683289,0.30479347705841064,0.3176761865615845,0.1719469279050827,0.38037317991256714,0.10140365362167358,0.431906133890152,0.05753672122955322,0.2232128083705902,0.35919350385665894,0.3328060209751129,0.21496722102165222,0.41687607765197754,0.1584589183330536,0.4859851896762848,0.12978175282478333,0.2366924285888672,0.4369458556175232,0.37332382798194885,0.3340063691139221,0.4660252034664154,0.29391708970069885,0.535297155380249,0.2677164077758789,0.2628780007362366,0.5265313386917114,0.3909745216369629,0.4740820825099945,0.46811607480049133,0.44905734062194824,0.529748260974884,0.42654258012771606,Stone
2,0.1793903261423111,0.680069088935852,0.2181595414876938,0.5408543348312378,0.265061616897583,0.40838274359703064,0.31515002250671387,0.3183189332485199,0.36678972840309143,0.2551722526550293,0.23631837964057922,0.30399930477142334,0.31749463081359863,0.1686437875032425,0.38013869524002075,0.0995740294456482,0.4320901036262512,0.05878168344497681,0.223133385181427,0.3592675030231476,0.33157995343208313,0.21098221838474274,0.41725781559944153,0.15471257269382477,0.4867315888404846,0.12884214520454407,0.2337763011455536,0.4395001232624054,0.3688696622848511,0.3356817364692688,0.46382296085357666,0.29522740840911865,0.5349176526069641,0.26777374744415283,0.25920534133911133,0.5327647924423218,0.38598042726516724,0.4777573049068451,0.46478426456451416,0.4515354037284851,0.5284367799758911,0.4280233681201935,Stone
3,0.17700037360191345,0.6847807765007019,0.21817633509635925,0.5424211025238037,0.26677560806274414,0.40578293800354004,0.3168778121471405,0.3138914406299591,0.3690868318080902,0.2497357428073883,0.23799103498458862,0.30381739139556885,0.3168395757675171,0.16785399615764618,0.37977856397628784,0.0987507700920105,0.43287545442581177,0.05802127718925476,0.22516262531280518,0.3564392924308777,0.3313695192337036,0.20801745355129242,0.418485552072525,0.15500615537166595,0.490053653717041,0.13217073678970337,0.23417288064956665,0.4368422031402588,0.3657965362071991,0.33427295088768005,0.4609164595603943,0.29414576292037964,0.5334658622741699,0.26531141996383667,0.2571045160293579,0.5328425168991089,0.3802695870399475,0.4793316125869751,0.4598652124404907,0.4534201920032501,0.5250167846679688,0.4291376769542694,Stone
4,0.17728392779827118,0.6907816529273987,0.21756285429000854,0.5496188998222351,0.2653414011001587,0.4129725694656372,0.31538718938827515,0.32155683636665344,0.3681444823741913,0.2595635652542114,0.23731830716133118,0.3051488995552063,0.3195975422859192,0.16970625519752502,0.38294917345046997,0.10149657726287842,0.4364393353462219,0.06065201759338379,0.22383716702461243,0.3575420081615448,0.3314586877822876,0.21091623604297638,0.4172465205192566,0.15765097737312317,0.4880688190460205,0.13338801264762878,0.2316281497478485,0.43750283122062683,0.36303526163101196,0.3361203372478485,0.4572674036026001,0.2965301275253296,0.5299037098884583,0.26725855469703674,0.25320541858673096,0.5334016680717468,0.3778965473175049,0.48131319880485535,0.45736974477767944,0.45615154504776,0.522912859916687,0.43221935629844666,Stone
5,0.18029704689979553,0.6930482387542725,0.2238541841506958,0.5493988394737244,0.27078309655189514,0.4119628071784973,0.31962940096855164,0.3186376690864563,0.3716193437576294,0.25325751304626465,0.2361692637205124,0.3085286319255829,0.3170377016067505,0.17179304361343384,0.37977635860443115,0.10049638152122498,0.433737576007843,0.056103646755218506,0.223011776804924,0.35828766226768494,0.32450076937675476,0.2113986313343048,0.4088115096092224,0.1553521454334259,0.48043131828308105,0.12793806195259094,0.2299729287624359,0.4348714053630829,0.3548538386821747,0.3352455794811249,0.44723498821258545,0.29413488507270813,0.5205572843551636,0.26502570509910583,0.250885546207428,0.5275954604148865,0.3689802885055542,0.48134636878967285,0.4471740126609802,0.4557216763496399,0.5134791135787964,0.43059587478637695,Stone
6,0.18126949667930603,0.696122407913208,0.23606474697589874,0.5537821054458618,0.2803870141506195,0.41529470682144165,0.3237525224685669,0.3202653229236603,0.37058693170547485,0.2507811188697815,0.23698844015598297,0.3090279996395111,0.31116271018981934,0.1743263602256775,0.3707452416419983,0.09969058632850647,0.4226270318031311,0.05114835500717163,0.22246819734573364,0.3579469323158264,0.31674519181251526,0.20927484333515167,0.39998915791511536,0.1481662094593048,0.47085651755332947,0.11469489336013794,0.22798821330070496,0.4350244700908661,0.34680336713790894,0.32880011200904846,0.4386413097381592,0.28631728887557983,0.5108364820480347,0.2562352418899536,0.24768006801605225,0.5290060043334961,0.3622744679450989,0.48032164573669434,0.4407494068145752,0.45321184396743774,0.5069467425346375,0.42786067724227905,Stone
7,0.1830350160598755,0.6952511072158813,0.2475869059562683,0.5542572736740112,0.2875623404979706,0.4172295331954956,0.3260529041290283,0.3241458237171173,0.3688598871231079,0.2527775466442108,0.23934254050254822,0.30752795934677124,0.3089314103126526,0.1739926040172577,0.3658286929130554,0.09721323847770691,0.41546621918678284,0.045668959617614746,0.22395113110542297,0.35732048749923706,0.3150017261505127,0.20855478942394257,0.39556699991226196,0.1418064832687378,0.46409180760383606,0.09906187653541565,0.2278566211462021,0.43492454290390015,0.3435595631599426,0.3282585144042969,0.4351116716861725,0.2831292748451233,0.5069997310638428,0.2500201463699341,0.24612382054328918,0.52906334400177,0.3593422770500183,0.4838469922542572,0.4383452832698822,0.4561859667301178,0.5039340853691101,0.4296613037586212,Stone
8,0.1855592429637909,0.6957516670227051,0.24654126167297363,0.5562490224838257,0.2833254635334015,0.41479477286338806,0.31844642758369446,0.31411212682724,0.35708993673324585,0.2382296621799469,0.23739609122276306,0.30926960706710815,0.3077241778373718,0.17206770181655884,0.365966260433197,0.09273827075958252,0.4168509840965271,0.04138302803039551,0.2195521891117096,0.35758787393569946,0.31228387355804443,0.2044566422700882,0.3957967162132263,0.13866651058197021,0.46685922145843506,0.10173311829566956,0.22174881398677826,0.4355195462703705,0.3374074697494507,0.3253519833087921,0.42991599440574646,0.27910876274108887,0.5029431581497192,0.24708925187587738,0.23904100060462952,0.5308787822723389,0.35008320212364197,0.4824908971786499,0.42855554819107056,0.4531277120113373,0.49375247955322266,0.42572343349456787,Stone
9,0.18769223988056183,0.702860951423645,0.2605123221874237,0.560091495513916,0.29588204622268677,0.41799360513687134,0.3256767988204956,0.3151942491531372,0.36246585845947266,0.2339830994606018,0.2366456389427185,0.3183838725090027,0.30089542269706726,0.1747739613056183,0.35595741868019104,0.09177336096763611,0.4060150682926178,0.03511852025985718,0.21592560410499573,0.36426404118537903,0.3013264536857605,0.207639679312706,0.38246482610702515,0.13572150468826294,0.45384204387664795,0.08894014358520508,0.21626494824886322,0.439799964427948,0.32668396830558777,0.3243337571620941,0.4186018705368042,0.2762373685836792,0.49180325865745544,0.2415194809436798,0.23299413919448853,0.5339277386665344,0.3394245207309723,0.4825138449668884,0.416836678981781,0.4513375759124756,0.48143279552459717,0.42256927490234375,Stone
