,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,Category
0,0.050065815448760986,0.4060624837875366,0.056259073317050934,0.27421727776527405,0.11316605657339096,0.15881381928920746,0.17935079336166382,0.0727289468050003,0.22664298117160797,-0.003077492117881775,0.1185837835073471,0.16683539748191833,0.2235822230577469,0.1110968217253685,0.2915680408477783,0.05881115794181824,0.33836451172828674,0.010598555207252502,0.143499955534935,0.2259705662727356,0.2550985515117645,0.16097965836524963,0.317166268825531,0.10096117854118347,0.3568011522293091,0.042668312788009644,0.17425669729709625,0.30229392647743225,0.2799137234687805,0.30917978286743164,0.28231585025787354,0.3337986469268799,0.26571768522262573,0.34856727719306946,0.20555979013442993,0.3772842288017273,0.27381882071495056,0.39420586824417114,0.2610347867012024,0.40917325019836426,0.24233299493789673,0.4139938950538635,Scissor
1,0.056055739521980286,0.4671946167945862,0.07695525884628296,0.32148781418800354,0.13435688614845276,0.21772953867912292,0.18584366142749786,0.13871626555919647,0.23216968774795532,0.06026051938533783,0.11847788095474243,0.16355547308921814,0.1986560970544815,0.058943137526512146,0.24371454119682312,-0.013512581586837769,0.28297099471092224,-0.08235609531402588,0.15355375409126282,0.228362575173378,0.27521926164627075,0.12890803813934326,0.3506220579147339,0.060332342982292175,0.40592414140701294,-0.002074211835861206,0.1874782145023346,0.3121998608112335,0.27048566937446594,0.3141789436340332,0.21882103383541107,0.3747017979621887,0.178275004029274,0.40458622574806213,0.2268926054239273,0.39042478799819946,0.2729829251766205,0.4026710093021393,0.22968831658363342,0.441312313079834,0.19623616337776184,0.45528191328048706,Scissor
2,0.04140171408653259,0.5080552697181702,0.07681986689567566,0.34812599420547485,0.13408510386943817,0.24544675648212433,0.18461044132709503,0.1838284432888031,0.23483434319496155,0.13307304680347443,0.12115771323442459,0.16046276688575745,0.21611076593399048,0.04195496439933777,0.26615363359451294,-0.024711310863494873,0.3056185245513916,-0.08965390920639038,0.1556515395641327,0.22926872968673706,0.2810491919517517,0.12485954165458679,0.3633238971233368,0.05403269827365875,0.4232526421546936,-0.004336655139923096,0.18777045607566833,0.3187330365180969,0.2714042663574219,0.3266180157661438,0.22084534168243408,0.38846415281295776,0.17448481917381287,0.41397055983543396,0.22475965321063995,0.39719387888908386,0.2762870490550995,0.408902645111084,0.23315966129302979,0.45189329981803894,0.19096751511096954,0.46329668164253235,Scissor
3,0.040978848934173584,0.532688319683075,0.08286557346582413,0.3583080470561981,0.1387794017791748,0.25551360845565796,0.18471720814704895,0.1959642767906189,0.2397202104330063,0.1419859230518341,0.12237703055143356,0.15944549441337585,0.2178257256746292,0.029026925563812256,0.2570441961288452,-0.043873220682144165,0.28761088848114014,-0.115966796875,0.15637336671352386,0.22842122614383698,0.2865148186683655,0.12327006459236145,0.3701562285423279,0.05301767587661743,0.4321674704551697,-0.004218965768814087,0.18969738483428955,0.3190811276435852,0.27656781673431396,0.33091023564338684,0.22542694211006165,0.3912174105644226,0.17758096754550934,0.41421961784362793,0.2298521250486374,0.40133970975875854,0.28156110644340515,0.40917885303497314,0.24033956229686737,0.4476056396961212,0.19771867990493774,0.4588632583618164,Scissor
4,0.03431788086891174,0.5530505180358887,0.07260127365589142,0.36980342864990234,0.12865138053894043,0.26620328426361084,0.17141997814178467,0.20668745040893555,0.22457244992256165,0.14427895843982697,0.11614598333835602,0.16465038061141968,0.21942676603794098,0.03452898561954498,0.26456418633461,-0.030105680227279663,0.3032808005809784,-0.09605202078819275,0.1514567732810974,0.2319854348897934,0.285170316696167,0.12296798825263977,0.3696766495704651,0.05705055594444275,0.43356311321258545,0.004658907651901245,0.1877046823501587,0.321067214012146,0.2741665840148926,0.3336434066295624,0.22348275780677795,0.3988906741142273,0.17850960791110992,0.42290282249450684,0.22951148450374603,0.4011020064353943,0.2823730707168579,0.4114815294742584,0.2391285002231598,0.45244166254997253,0.19713258743286133,0.46418964862823486,Scissor
5,0.03684978187084198,0.5501397848129272,0.07626070082187653,0.37079954147338867,0.13410326838493347,0.26315248012542725,0.17994290590286255,0.1968274712562561,0.23303326964378357,0.12771636247634888,0.12514987587928772,0.1623171865940094,0.2232549786567688,0.02838990092277527,0.26669520139694214,-0.03663644194602966,0.30306297540664673,-0.10111367702484131,0.1602497547864914,0.22959060966968536,0.29431045055389404,0.1233857125043869,0.37930744886398315,0.05733014643192291,0.4445178508758545,0.0045840442180633545,0.19466161727905273,0.3203151822090149,0.27640074491500854,0.33473220467567444,0.22443847358226776,0.39598584175109863,0.17780110239982605,0.4204557538032532,0.2344488650560379,0.4017033576965332,0.2845543324947357,0.41367772221565247,0.24343536794185638,0.45239055156707764,0.20122864842414856,0.46284452080726624,Scissor
6,0.03636796772480011,0.5479316711425781,0.07124964892864227,0.3708232641220093,0.13057222962379456,0.261585533618927,0.17925997078418732,0.19373001158237457,0.23267462849617004,0.12221769988536835,0.12427064031362534,0.16262474656105042,0.22887517511844635,0.033361777663230896,0.2746667265892029,-0.02623772621154785,0.3142126202583313,-0.08710896968841553,0.16130021214485168,0.22963501513004303,0.293510764837265,0.12812018394470215,0.3767816424369812,0.06488265097141266,0.4390384256839752,0.017969399690628052,0.19659262895584106,0.32003962993621826,0.2755317986011505,0.33496931195259094,0.22310782968997955,0.39743444323539734,0.17674866318702698,0.42440736293792725,0.23766635358333588,0.4001561999320984,0.28490108251571655,0.4114335775375366,0.24330727756023407,0.4509361684322357,0.20191900432109833,0.46303093433380127,Scissor
7,0.03932555019855499,0.5501022338867188,0.07200969755649567,0.37440627813339233,0.1298900544643402,0.2674141824245453,0.17602215707302094,0.2017633616924286,0.22657927870750427,0.13555005192756653,0.1261133849620819,0.1639021933078766,0.22969575226306915,0.0354447215795517,0.27598148584365845,-0.02386459708213806,0.3154083490371704,-0.08369842171669006,0.16349002718925476,0.22938022017478943,0.29393109679222107,0.12794941663742065,0.3752499222755432,0.06825028359889984,0.4356498718261719,0.02177661657333374,0.19906121492385864,0.31880006194114685,0.2794191241264343,0.33682191371917725,0.22815382480621338,0.4001702070236206,0.18234798312187195,0.425540566444397,0.2393043041229248,0.3969348073005676,0.28458091616630554,0.41579198837280273,0.24236096441745758,0.45523136854171753,0.20059044659137726,0.4650024473667145,Scissor
8,0.03446812927722931,0.5501664876937866,0.06974661350250244,0.3745315372943878,0.12728136777877808,0.27422237396240234,0.17335234582424164,0.22449150681495667,0.2274855375289917,0.1739668846130371,0.12400618195533752,0.1673106849193573,0.2275671660900116,0.03441748023033142,0.27155324816703796,-0.030912190675735474,0.308834969997406,-0.09619084000587463,0.16247746348381042,0.23268142342567444,0.2947237193584442,0.12812866270542145,0.37602293491363525,0.06852072477340698,0.4366573691368103,0.020497173070907593,0.1993032842874527,0.3218849003314972,0.279477059841156,0.33966147899627686,0.22888004779815674,0.40538641810417175,0.1838565319776535,0.43170997500419617,0.23912173509597778,0.4015235900878906,0.2838442623615265,0.41690003871917725,0.24138779938220978,0.4586019217967987,0.19989566504955292,0.47191107273101807,Scissor
9,0.04353360831737518,0.5646928548812866,0.06561541557312012,0.38994792103767395,0.1193174198269844,0.2784852683544159,0.16972164809703827,0.21506273746490479,0.2217695266008377,0.1623370498418808,0.12431959062814713,0.1811429262161255,0.2310306280851364,0.043277889490127563,0.2776036262512207,-0.02330133318901062,0.31622186303138733,-0.08775332570075989,0.16224732995033264,0.24006536602973938,0.2996827960014343,0.13719969987869263,0.3809378743171692,0.07759125530719757,0.4404391050338745,0.032262176275253296,0.20033788681030273,0.3211125433444977,0.28703242540359497,0.3401656150817871,0.24397903680801392,0.3944268226623535,0.20106898248195648,0.41407299041748047,0.23870444297790527,0.4011639952659607,0.29543188214302063,0.4133743643760681,0.2586553990840912,0.44779151678085327,0.21902616322040558,0.45699840784072876,Scissor
